施設ID,施設名,郵便番号,住所,方書,電話番号,FAX番号,緯度,経度,行政区コード,カテゴリリスト
1223,西鈴蘭台駅前駐輪場,651-1132,北区南五葉1-1,,078-594-5793,,34.725303,135.133557,北区,駐車場・駐輪場
1224,山の街駅前駐輪場,651-1221,北区緑町1-4-1,,078-582-0398,,34.747487,135.152286,北区,駐車場・駐輪場
1225,田尾寺駅前駐輪場,651-1312,北区有野町1-1,,078-982-2626,,34.835332,135.225769,北区,駐車場・駐輪場
1226,岡場駅前駐輪場,651-1302,北区藤原台中町1,,078-981-7150,,34.822335,135.21869,北区,駐車場・駐輪場
1227,神鉄道場駅前駐輪場,651-1513,北区鹿の子台北町2,,078-951-7611,,34.866992,135.225665,北区,駐車場・駐輪場
1228,新長田駅前駐輪場,653-0836,長田区神楽町5-2-9,,078-621-4602,,34.659008,135.146868,長田区,駐車場・駐輪場
1229,新長田駅前駐輪場(地下),653-0038,長田区若松町4-2,,078-641-2816,,34.657438,135.145644,長田区,駐車場・駐輪場
1230,鷹取駅前駐輪場(南),653-0055,長田区浪松町2-1-7,,078-736-0366,,34.650974,135.135414,長田区,駐車場・駐輪場
1231,西代駅前駐輪場,653-0843,長田区御屋敷通2-6,,,,34.662321,135.144132,長田区,駐車場・駐輪場
1232,高速長田駅前駐輪場,653-0003,長田区五番町8,,078-577-3165,,34.667251,135.149887,長田区,駐車場・駐輪場
1233,板宿駅前駐輪場,654-0021,須磨区平田町4,,078-731-1440,,34.659517,135.13267,須磨区,駐車場・駐輪場
1234,名谷駅前駐輪場(東),654-0154,須磨区中落合2-3-5,,078-791-0793,,34.679555,135.094634,須磨区,駐車場・駐輪場
1235,名谷駅前駐輪場(西),654-0155,須磨区西落合6-1-44,,078-791-0469,,34.679882,135.089904,須磨区,駐車場・駐輪場
1236,名谷駅前駐輪場(南),654-0154,須磨区中落合2-2-31,,078-791-0817,,34.678363,135.094556,須磨区,駐車場・駐輪場
1237,妙法寺駅前駐輪場,654-0131,須磨区横尾1,,078-743-6956,,34.674217,135.109774,須磨区,駐車場・駐輪場
1238,須磨駅前駐輪場,654-0055,須磨区須磨浦通5-2,,078-735-8070,,34.642734,135.112269,須磨区,駐車場・駐輪場
1239,塩屋駅前駐輪場,655-0872,垂水区塩屋町4-15-7,,078-751-0920,,34.633449,135.080875,垂水区,駐車場・駐輪場
1240,滝の茶屋駅前駐輪場,655-0884,垂水区城が山1-14-1,,078-751-3948,,34.630752,135.070612,垂水区,駐車場・駐輪場
1241,垂水駅前駐輪場(南),655-0028,垂水区宮本町1-30,,078-708-4719,,34.627502,135.053893,垂水区,駐車場・駐輪場
1242,垂水駅前駐輪場(西),655-0029,垂水区天ノ下町,,078-706-0622,,34.630207,135.051991,垂水区,駐車場・駐輪場
1243,日向駐輪場,065-5089,垂水区日向1-5,,078-706-6125,,34.630532,135.057088,垂水区,駐車場・駐輪場
1244,神田駐輪場,655-0027,垂水区神田町155-10,,078-706-6103,,34.630402,135.054763,垂水区,駐車場・駐輪場
1245,くがの駐輪場,655-0026,垂水区陸ノ町2-22,,078-706-1439,,34.63101,135.053613,垂水区,駐車場・駐輪場
1246,旭が丘駐輪場,655-0033,垂水区旭が丘1-8-55,,078-706-9159,,34.632629,135.05308,垂水区,駐車場・駐輪場
1247,舞子駅前駐輪場,655-0047,垂水区東舞子町9-8,,078-783-7160,,34.634015,135.03304,垂水区,駐車場・駐輪場
1248,舞子駅北駐輪場,655-0047,垂水区東舞子町,,078-783-1877,,34.632668,135.036542,垂水区,駐車場・駐輪場
1249,学園都市駅前駐輪場,651-2103,西区学園西町1,,078-794-0064,,34.682318,135.057262,西区,駐車場・駐輪場
1250,伊川谷駅前駐輪場,651-2109,西区前開南町1-1-8,,078-975-7184,,34.686831,135.039672,西区,駐車場・駐輪場
1251,西神中央駅前駐輪場(東),651-2273,西区糀台5-3-3,,078-992-1204,,34.721433,135.018578,西区,駐車場・駐輪場
1252,西神中央駅前駐輪場(西),651-2274,西区竹の台6-4,,078-992-1205,,34.718661,135.015034,西区,駐車場・駐輪場
1253,西神中央駅前駐輪場(南),651-2273,西区糀台5-6-1,,078-992-1206,,34.718461,135.018906,西区,駐車場・駐輪場
1254,木幡駅前駐輪場,651-2222,西区押部谷町木津,,078-995-2372,,34.748327,135.07116,西区,駐車場・駐輪場
1255,栄駅前駐輪場,651-2211,西区押部谷町栄,,078-995-2364,,34.75564,135.056502,西区,駐車場・駐輪場
1256,鷹取駅前駐輪場(北),654-0026,須磨区大池町5,,078-731-2070,,34.652177,135.134228,須磨区,駐車場・駐輪場
1257,須磨海浜公園駅前駐輪場,654-0045,須磨区松風町4,,078-735-8070,,34.647459,135.12696,須磨区,駐車場・駐輪場
1258,西舞子駅前駐輪場,655-0048,垂水区西舞子3-3-15,,,,34.641311,135.026366,垂水区,駐車場・駐輪場
985,東灘体育館,658-0025,東灘区魚崎南町6-5-11,,078-452-9279,,34.714723,135.278137,東灘区,スポーツ
986,六甲道勤労市民センター,657-0038,灘区深田町4-1-39-401,,078-841-1711,,34.714803,135.239226,灘区,スポーツ
987,王子スポーツセンター,657-0805,灘区青谷町1-1-1,,078-802-0223,,34.711326,135.21264,灘区,スポーツ
988,勤労会館,651-0096,中央区雲井通5-1-2,,078-232-1881,,34.694896,135.197328,中央区,スポーツ
989,生田文化会館,650-0004,中央区中山手通6-1-40,,078-382-0861,,34.691133,135.181268,中央区,スポーツ
990,中央体育館,650-0017,中央区楠町4-1-1,,078-341-7971,,34.682811,135.174466,中央区,スポーツ
991,オージースポーツ神戸福祉スポーツセンター,651-0086,中央区磯上通3-1-32,,078-271-5332,,34.69283,135.20178,中央区,スポーツ
992,健康ライフプラザ,652-0897,兵庫区駅南通5-1-2-300,,078-652-5203,078-652-5211,34.667354,135.164529,兵庫区,スポーツ
994,北神ふれあいセンター,651-1502,北区道場町塩田1454-2,,078-985-2930,,34.869492,135.23127,北区,スポーツ
996,新長田勤労市民センター,653-0038,長田区若松町5-5-1,,078-643-2431,,34.656408,135.144344,長田区,スポーツ
997,グリーンアリーナ神戸,654-0163,須磨区緑台,神戸総合運動公園内,078-796-1155,,34.678305,135.074519,須磨区,スポーツ
998,須磨体育館,654-0035,須磨区中島町1-2-2,,078-734-5588,,34.650736,135.128976,須磨区,スポーツ
999,垂水体育館,655-0033,垂水区旭が丘2-1-22,,078-709-6262,,34.632968,135.051302,垂水区,スポーツ
1000,垂水勤労市民センター,655-0893,垂水区日向1-5-1,,078-708-8901,,34.63028,135.056872,垂水区,スポーツ
1001,苔谷公園体育館,655-0046,垂水区舞子台4-1-1,,078-785-2777,,34.636653,135.03612,垂水区,スポーツ
1002,西体育館,651-2276,西区春日台5-436,,078-961-1381,,34.702898,134.988995,西区,スポーツ
1003,魚崎浜公園野球場,658-0024,東灘区魚崎浜町27-41,,078-452-7149,,34.706201,135.281379,東灘区,スポーツ
1004,瀬戸公園野球場,658-0025,東灘区魚崎南町1-2-1,,078-436-8029,,34.713155,135.280427,東灘区,スポーツ
1005,深江野球場,658-0023,東灘区深江浜町59,,078-857-3556,,34.71307,135.300971,東灘区,スポーツ
1006,住吉浜公園(少年用)野球場,658-0042,東灘区住吉浜町17-1,,078-856-8397,,34.706172,135.262019,東灘区,スポーツ
1007,大倉山公園野球場,650-0017,中央区楠町7,,078-341-6648,,34.68605,135.172144,中央区,スポーツ
1008,遠矢浜公園野球場,652-0866,兵庫区遠矢浜町25-1,,078-671-3867,,34.648816,135.169673,兵庫区,スポーツ
1009,あじさいスタジアム北神戸(メイン)野球場,651-1311,北区有野町二郎,,078-951-5901,,34.845109,135.220689,北区,スポーツ
1010,あじさいスタジアム北神戸(サブA、サブB)野球場,651-1351,北区八多町中,,078-951-5901,,34.844471,135.2224,北区,スポーツ
1011,ほっともっとフィールド神戸野球場,654-0163,須磨区緑台,神戸総合運動公園内,078-795-4189,,34.680897,135.073525,須磨区,スポーツ
1012,神戸総合運動公園サブ球場野球場,654-0163,須磨区緑台,神戸総合運動公園内,078-795-4189,,34.683773,135.070035,須磨区,スポーツ
1013,名谷公園野球場,654-0155,須磨区西落合7-6,,078-797-9068,,34.683096,135.089076,須磨区,スポーツ
1014,本多聞南公園野球場,655-0006,垂水区本多聞7-3,,078-781-3865,,34.652487,135.044098,垂水区,スポーツ
1015,桜が丘中央公園野球場,651-2225,西区桜が丘東町3-1-11,,078-998-4580,,34.748263,135.060158,西区,スポーツ
1016,糀台公園野球場,651-2273,西区糀台3-33,,078-996-9132,,34.719716,135.024958,西区,スポーツ
1017,高塚公園野球場,651-2271,西区高塚台5-2-1,,078-992-1202,,34.72886,135.017992,西区,スポーツ
1018,住吉公園テニスコート,658-0053,東灘区住吉宮町3-4,,078-846-6356,,34.715803,135.26145,東灘区,スポーツ
1019,瀬戸公園テニスコート,658-0025,東灘区魚崎南町1-2-1,,078-436-8029,,34.714079,135.280432,東灘区,スポーツ
1020,魚崎浜テニスコート,658-0024,東灘区魚崎浜町1-4,,078-452-9191,,34.704279,135.276354,東灘区,スポーツ
1021,六甲アイランドテニススクエアテニスコート,658-0032,東灘区向洋町中1,,078-857-3556,,34.693219,135.270815,東灘区,スポーツ
1022,大和公園テニスコート,657-0032,灘区中郷町5-1,,078-843-7351,,34.715023,135.243287,灘区,スポーツ
1023,鶴甲テニスガーデンテニスコート,657-0011,灘区鶴甲5-1-6,,078-851-5850,,34.737171,135.237853,灘区,スポーツ
1024,王子スポーツセンターテニスコート,657-0805,灘区青谷町1-1-1,,078-802-0223,,34.711326,135.21264,灘区,スポーツ
1025,港島立体駐車場テニスコート,650-0046,中央区港島中町2-3,,078-302-5108,,34.671116,135.215373,中央区,スポーツ
1026,しあわせの村テニスコート,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8080,,34.712774,135.117515,北区,スポーツ
1027,大原山公園テニスコート,651-1222,北区大原2-31,,078-583-4820,,34.744645,135.137401,北区,スポーツ
1028,掖谷(ねぶたに)公園テニスコート,651-1514,北区鹿の子台南町5-2,,078-951-0061,,34.856896,135.211578,北区,スポーツ
1029,名谷テニスガーデンテニスコート,654-0142,須磨区友が丘9,,078-792-8080,,34.67111,135.088583,須磨区,スポーツ
1030,神戸総合運動公園テニスコート,654-0163,須磨区緑台,,078-794-0911,,34.676763,135.076931,須磨区,スポーツ
1031,海浜公園テニスコート,654-0049,須磨区若宮町1,,078-731-7327,,34.644586,135.132139,須磨区,スポーツ
1032,垂水スポーツガーデンテニスコート,655-0892,垂水区平磯1,,078-751-1212,,34.62652,135.062101,垂水区,スポーツ
1033,本多聞南公園テニスコート,655-0006,垂水区本多聞7-3,,078-781-3865,,34.652713,135.041775,垂水区,スポーツ
1034,垂水健康公園テニスコート,655-0852,垂水区名谷町字丸尾,,078-709-2400,,34.657983,135.063447,垂水区,スポーツ
1035,西神ニュータウンテニスガーデンテニスコート,651-2271,西区高塚台4-12,,078-991-2477,,34.722808,135.022453,西区,スポーツ
1036,西神南テニスガーデンテニスコート,651-2242,西区井吹台東町7,,078-997-0293,,34.702728,135.045329,西区,スポーツ
1037,王子スポーツセンタープール,657-0838,灘区王子町3-1-1,,078-802-0223,,34.712487,135.214262,灘区,スポーツ
1038,ポートアイランドスポーツセンタープール,650-0046,中央区港島中町6-12-1,,078-302-1031,,34.663116,135.210713,中央区,スポーツ
1039,オージースポーツ神戸福祉スポーツセンタープール,651-0086,中央区磯上通3-1-32,,078-271-5332,,34.69283,135.20178,中央区,スポーツ
1040,しあわせの村プール,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8000,,34.708807,135.11538,北区,スポーツ
1041,フルーツ・フラワーパークプール,651-1522,北区大沢町上大沢2150,,078-954-1000,,34.848261,135.192223,北区,スポーツ
1042,北須磨文化センタープール,654-0154,須磨区中落合3-1-2,,078-791-0840,,34.683968,135.095303,須磨区,スポーツ
1043,瀬戸公園,658-0025,東灘区魚崎南町1-2-1,,078-436-8029,,34.712308,135.280017,東灘区,スポーツ
1044,王子スタジアム,657-0838,灘区王子町2-1,,078-861-5627,,34.710026,135.216948,灘区,スポーツ
1045,磯上公園,651-0085,中央区八幡通2-1,,078-221-4442,,34.691564,135.199128,中央区,スポーツ
1046,小野浜公園,651-0083,中央区浜辺通1-7-3,,078-232-1355,,34.688934,135.20348,中央区,スポーツ
1047,ノエビアスタジアム神戸,652-0855,兵庫区御崎町1-2-2,,078-652-5656,,34.656805,135.168971,兵庫区,スポーツ
1048,神戸総合運動公園,654-0068,須磨区緑台,,078-795-5151,,34.681755,135.075922,須磨区,スポーツ
1049,海浜公園,654-0049,須磨区若宮町1,,078-731-7327,,34.64352,135.127018,須磨区,スポーツ
1050,しあわせの村,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8000,,34.705455,135.115045,北区,スポーツ
1051,北神戸田園スポーツ公園,651-1311,北区有野町二郎,,078-951-5901,,34.847557,135.222229,北区,スポーツ
1052,垂水健康公園,655-0852,垂水区名谷町字丸尾,,078-709-2400,,34.660287,135.064045,垂水区,スポーツ
1053,バレーボールコート王子スポーツセンター,657-0805,灘区青谷町1-1-1,,078-802-0223,,34.712591,135.214246,灘区,スポーツ
1055,陸上競技場しあわせの村,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8000,,34.7109,135.116043,北区,スポーツ
1056,陸上競技場ユニバー記念競技場,654-0163,須磨区緑台,神戸総合運動公園内,078-793-6150,,34.682231,135.080286,須磨区,スポーツ
1057,キャンプ場自然の家,657-0101,灘区六甲山町中一里山1-1,,078-891-0001,,34.743805,135.213187,灘区,スポーツ
1058,キャンプ場洞川教育キャンプ場,651-1102,北区山田町下谷上字中一里山4-1,,078-232-1509,,34.729414,135.169518,北区,スポーツ
1059,キャンプ場しあわせの村オートキャンプ場・デイキャンプ場・テントキャンプ場,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8000,,34.715278,135.112094,北区,スポーツ
1060,キャンプ場神戸青少年公園デイキャンプ場,651-1623,北区淡河町野瀬字南山,,078-958-0588,,34.800761,135.145222,北区,スポーツ
1061,キャンプ場いぶきの森,651-2242,西区井吹台東町,,078-997-0293,,34.702743,135.04527,西区,スポーツ
1062,ヨット須磨ヨットハーバー,654-0049,須磨区若宮町1-1-4,,078-735-7968,,34.642761,135.130969,須磨区,スポーツ
1063,プレジャーボート神戸フィッシャリーナ,655-0036,垂水区海岸通12-5,マリンピア神戸内,078-707-1530,,34.625538,135.048505,垂水区,スポーツ
1064,サイクリングつくはらサイクリングターミナル,651-1264,北区山田町衝原,,078-581-8461,,34.769715,135.105794,北区,スポーツ
1065,サイクリング神出サイクリングターミナル,651-2332,西区神出町北,神出ファームビレッジ内,078-965-2014,,34.751538,134.981109,西区,スポーツ
1066,乗馬しあわせの村馬事公苑,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8022,,34.715377,135.11564,北区,スポーツ
1068,スポーツ広場(フットサルコートテニスコート)北神戸田園スポーツ公園,651-1311,北区有野町二郎,,078-951-5901,,34.847301,135.220574,北区,スポーツ
1069,軽スポーツ広場垂水健康公園,655-0852,垂水区名谷町字丸尾,,078-709-2400,,34.657597,135.063715,垂水区,スポーツ
1070,フットサルコート・多目的グラウンド垂水スポーツガーデン,655-0892,垂水区平磯1,,078-751-1212,,34.626549,135.061897,垂水区,スポーツ
1071,トレーニングセンター北神戸田園スポーツ公園,651-1311,北区有野町二郎,,078-951-5901,,34.847524,135.222237,北区,スポーツ
1072,グリーンアリーナ神戸トレーニングセンター,654-0163,須磨区緑台,神戸総合運動公園内,078-796-1126,,34.678316,135.074519,須磨区,スポーツ
1073,ポートアイランドスポーツセンター,650-0046,中央区港島中町6-12-1,,078-302-1031,,34.663116,135.210713,中央区,スポーツ
3121,兵庫県立文化体育館,653-0837,神戸市長田区蓮池町1-1,,078-631-1701,078-631-1073,34.663493,135.14386,長田区,スポーツ
1074,神戸市総合インフォメーションセンター,651-0096,中央区雲井通8丁目,JR三ノ宮駅東口南側,078-322-0220,078-322-1201,34.694415,135.195166,中央区,レジャー施設
1075,有馬温泉観光総合案内所,651-1401,北区有馬町790-3,,078-904-0708,078-903-2233,34.797772,135.247654,北区,レジャー施設
1076,新神戸駅観光案内所,650-0001,中央区加納町1-3-1,,078-241-9550,078-242-5420,34.706315,135.195688,中央区,レジャー施設
1077,北野観光案内所,650-0002,中央区北野町3-10-20,,078-251-8360,078-251-8530,34.701373,135.189847,中央区,レジャー施設
1078,神戸空港総合案内所,650-0048,中央区神戸空港1,,078-304-7777,078-304-0678,34.636888,135.228762,中央区,レジャー施設
1094,王子動物園,657-0838,灘区王子町3-1,,078-861-5624,078-861-5640,34.710514,135.214898,灘区,レジャー施設
1095,旧ハンター住宅,657-0838,灘区王子町3-1,,078-861-5624,078-861-5640,34.712194,135.215,灘区,レジャー施設
1096,神戸文学館,657-0838,灘区王子町3-1-2,,078-882-2028,078-882-2028,34.709101,135.21322,灘区,レジャー施設
1097,兵庫県立美術館「芸術の館」,651-0073,中央区脇浜海岸通1-1-1,,078-262-0901,078-262-0903,34.699041,135.218114,中央区,レジャー施設
1098,阪神・淡路大震災記念人と防災未来センター,651-0073,中央区脇浜海岸通1-5-2,,078-262-5050,078-262-5055,34.698214,135.214614,中央区,レジャー施設
1099,神戸ファッション美術館,658-0032,東灘区向洋町中2-9-1,,078-858-0050,078-858-0058,34.68803,135.270177,東灘区,レジャー施設
1100,神戸ゆかりの美術館,658-0032,東灘区向洋町中2-9-1,(神戸ファッション美術館1F),078-858-1520,078-858-1522,34.688303,135.270655,東灘区,レジャー施設
1101,小磯記念美術館,658-0032,東灘区向洋町中5-7,,078-857-5880,078-857-3737,34.692799,135.267214,東灘区,レジャー施設
1102,神戸市立博物館,650-0034,中央区京町24,,078-391-0035,078-392-7054,34.687272,135.192884,中央区,レジャー施設
1103,神戸ポートタワー,650-0042,中央区波止場町5-5,,078-391-6751,078-321-1072,34.682617,135.186734,中央区,レジャー施設
1104,神戸海洋博物館・カワサキワールド,650-0042,中央区波止場町2-2,,078-327-8983,078-391-6756,34.68292,135.188334,中央区,レジャー施設
1105,神戸港震災メモリアルパーク,650-0042,中央区波止場町2,メリケンパーク内,078-327-8983,078-322-4739,34.683696,135.190064,中央区,レジャー施設
1110,神戸市水の科学博物館,652-0004,兵庫区楠谷町37-1,,078-351-4488,078-351-4343,34.694057,135.175819,兵庫区,レジャー施設
1111,みなと異人館,650-0045,中央区港島2-2,,078-302-0976,,34.676773,135.203921,中央区,レジャー施設
1112,バンドー神戸青少年科学館,650-0046,中央区港島中町7-7-6,,078-302-5177,078-302-4816,34.666,135.218285,中央区,レジャー施設
1114,相楽園,650-0004,中央区中山手通5-3-1,,078-351-5155,,34.69261,135.181797,中央区,レジャー施設
1115,旧ハッサム住宅,650-0004,中央区中山手通5-3-1,,078-351-5155,,34.693151,135.181623,中央区,レジャー施設
1117,北野工房のまち,650-0004,中央区中山手通3-17-1,,078-200-3607,078-221-6869,34.695566,135.187148,中央区,レジャー施設
1118,風見鶏の館,650-0002,中央区北野町3-13-3,,078-242-3223,078-242-3253,34.701396,135.189475,中央区,レジャー施設
1119,ラインの館,650-0002,中央区北野町2-10-24,,078-222-3403,078-222-3403,34.701126,135.191203,中央区,レジャー施設
1120,萌黄の館,650-0002,中央区北野町3-10-11,,078-222-3310,078-222-3310,34.700979,135.189256,中央区,レジャー施設
1121,神戸北野美術館,650-0002,中央区北野町2-9-6,,078-251-0581,078-251-0581,34.701284,135.191522,中央区,レジャー施設
1122,うろこの家・うろこ美術館,650-0002,中央区北野町2-20-4,,078-242-6530,078-241-5537,34.702965,135.190678,中央区,レジャー施設
1123,神戸布引ハーブ園/ロープウェイ,650-0002,中央区北野町1-4-3,,078-271-1160,078-271-1180,34.717073,135.191166,中央区,レジャー施設
1124,須磨海浜水族園,654-0049,須磨区若宮町1-3-5,,078-731-7301,078-733-6333,34.643956,135.127759,須磨区,レジャー施設
1125,須磨離宮公園,654-0018,須磨区東須磨1-1,,078-732-6688,078-734-6022,34.653502,135.11636,須磨区,レジャー施設
1126,須磨海づり公園,654-0076,神戸市須磨区一ノ谷町5丁目地先,,078-735-2907,078-735-2950,34.634267,135.10456,須磨区,レジャー施設
1127,シーパル須磨,654-0055,須磨区須磨浦通1-1-1,,078-731-6815,078-734-1896,34.643526,135.122499,須磨区,レジャー施設
1128,須磨浦ロープウェイ須磨浦山上遊園,654-0076,須磨区一ノ谷町5-3- 2,,078-731-2520,078-731-5471,34.641971,135.092825,須磨区,レジャー施設
1129,平磯海づり公園,655-0892,垂水区平磯1-1-66,,078-753-3973,,34.627364,135.068806,垂水区,レジャー施設
1130,五色塚古墳,655-0035,垂水区五色山4-1-12,,078-707-3131,,34.629749,135.045756,垂水区,レジャー施設
1131,舞子ビラ神戸,655-0047,垂水区東舞子町18-11,,078-706-3711,,34.63131,135.0388,垂水区,レジャー施設
1132,アジュール舞子,655-0036,垂水区海岸通11,,078-706-2011,,34.627663,135.041351,垂水区,レジャー施設
1133,マリンピア神戸水産体験学習館,655-0036,垂水区海岸通12-4,,078-706-5550,,34.624844,135.048189,垂水区,レジャー施設
1143,神戸総合運動公園,654-0163,須磨区緑台,,078-795-5151,,34.682143,135.080268,須磨区,レジャー施設
1144,神戸ワイナリー(農業公園),651-2204,西区押部谷町高和1557- 1,,078-991-3911,,34.732478,135.040337,西区,レジャー施設
1146,神戸市埋蔵文化財センター,651-2273,西区糀台6-1,,078-992-0656,078-992-5201,34.714961,135.017866,西区,レジャー施設
1147,天然ラジウム温泉太山寺 なでしこの湯,651-2108,西区伊川谷町前開270-1,,078-977-0261,,34.695764,135.063683,西区,レジャー施設
1149,しあわせの村,651-1102,北区山田町下谷上字中一里山14-1,,078-743-8000,,34.707572,135.115466,北区,レジャー施設
1151,フルーツ・フラワーパーク,651-1522,北区大沢町上大沢2150,,078-954-1000,,34.845755,135.191777,北区,レジャー施設
1152,北神戸田園スポーツ公園,651-1311,北区有野町二郎753-1,,078-951-5901,,34.846569,135.222674,北区,レジャー施設
1153,神戸市立森林植物園,651-1242,北区山田町上谷上長尾1-2,,078-591-0253,078-594-2324,34.740846,135.178104,北区,レジャー施設
1154,神戸市立六甲山牧場,657-0101,灘区六甲山町中一里山1-1,,078-891-0280,078-891-0592,34.751581,135.209069,灘区,レジャー施設
1157,神戸市立自然の家,657-0101,灘区六甲山町中一里山1-1,,078-891-0001,,34.743752,135.213477,灘区,レジャー施設
1165,まやビューライン星の駅,657-0105,灘区摩耶山町2-2,,078-861-2998,,34.733715,135.205889,灘区,レジャー施設
1166,六甲ケーブル,657-0101,灘区六甲山町一ヶ谷1-32,,078-861-5288,,34.737369,135.233321,灘区,レジャー施設
1167,六甲有馬ロープウェー,657-0101,灘区六甲山町北六甲4512-336,,078-891-0031,,34.766527,135.247098,灘区,レジャー施設
961,東灘図書館,658-0052,東灘区住吉東町2-3-40,東灘区役所南側,078-858-8773,078-858-8776,34.719247,135.266241,東灘区,図書館
962,灘図書館,657-0027,灘区永手町4-2-1,フォレスタ六甲2F,078-854-5560,078-851-4041,34.715756,135.238352,灘区,図書館
963,中央図書館,650-0017,中央区楠町7-2-1,中央体育館・文化ホール山側/大倉山公園内,078-371-3351,078-371-5046,34.685625,135.174149,中央区,図書館
965,三宮図書館,651-0096,中央区雲井通5-1-2,勤労会館1F/中央区役所隣,078-251-5015,078-251-5614,34.694896,135.197328,中央区,図書館
966,兵庫図書館,652-0897,兵庫区駅南通5-1-1,キャナルタウンイースト2階,078-682-9501,078-682-9502,34.66804,135.16553,兵庫区,図書館
967,北図書館,651-1114,北区鈴蘭台西町1-22-1,北区民センター3・2F/北区役所隣,078-592-7573,078-595-1297,34.727259,135.143959,北区,図書館
968,北図書館北神分館,651-1302,北区藤原台中町1-2-1,北神中央ビル5F,078-981-8210,078-981-8220,34.821076,135.221682,北区,図書館
969,新長田図書館,653-0835,長田区細田町7-1-27,市営細田住宅2階,078-691-1600,078-691-2181,34.659802,135.144568,長田区,図書館
970,須磨図書館,654-0035,須磨区中島町1-2-3,須磨区民センター1F,078-735-7444,078-735-4313,34.650914,135.129328,須磨区,図書館
971,垂水図書館,655-0893,垂水区日向1-5-1,レバンテ垂水2番館1F,078-709-7712,078-709-7713,34.63028,135.056872,垂水区,図書館
972,西図書館,651-2273,西区糀台5-6-1,西区民センター1階,078-991-8311,078-992-2583,34.717876,135.018926,西区,図書館
973,情報ライブラリー,650-0016,中央区橘通3-4-3,あすてっぷKOBE1階,078-361-6977,078-361-6477,34.681848,135.174119,中央区,図書館
974,北須磨文化センター図書室,654-0154,須磨区中落合3-1-2,北須磨文化センター2階,078-791-0949,,34.683968,135.095303,須磨区,図書館
975,神戸市外国語大学学術情報センター(図書館),651-2102,西区学園東町9-1,,078-794-8153,,34.679924,135.060209,西区,図書館
2998,神戸波止場町TEN×TEN,650-0042,中央区波止場町6-5,,078-351-1335,078-351-1334,34.68408,135.184321,中央区,文化・芸術
3106,兵庫県立美術館王子分館,657-0837,神戸市灘区原田通3-8-30,,078-801-1591,078-861-4731,34.708576,135.213992,灘区,文化・芸術
3186,北神区民センター・ありまホール,651-1302,神戸市北区藤原台中町1-3-1,,078-987-3400,078-987-3444,34.822512,135.219435,北区,文化・芸術
3187,KIITO(デザイン・クリエイティブセンター神戸),651-0082,神戸市中央区小野浜町1-4,,078-325-2201,078-325-2230,34.68522,135.198986,中央区,文化・芸術
46,リサイクル工房だいこく,654-0022,須磨区大黒町4-1-1,すまいるプラザ大黒内,078-731-0319,,34.658819,135.133736,須磨区,ごみとリサイクル
55,環境局須磨事業所,654-0042,須磨区小寺町2-5-16,,078-731-2041,078-731-2043,34.645975,135.136036,須磨区,ごみとリサイクル
64,落合クリーンセンター,654-0154,須磨区中落合3-1-1,,078-792-3824,078-792-3233,34.68281,135.093473,須磨区,ごみとリサイクル
56,環境局垂水事業所,655-0006,垂水区本多聞7-1-1,,078-783-0333,078-783-0348,34.650891,135.044566,垂水区,ごみとリサイクル
48,こうべ環境未来館,651-2228,西区見津が丘1-9,神戸複合産業団地内,078-995-3196,078-995-3192,34.741598,135.088544,西区,ごみとリサイクル
57,環境局西事業所,651-2253,西区平野町向井字祇園尾100,,078-961-1414,078-961-1416,34.701311,134.98376,西区,ごみとリサイクル
65,西クリーンセンター,651-2106,西区伊川谷町井吹字三番くじ74-1,,078-974-2005,078-976-1710,34.682629,135.020589,西区,ごみとリサイクル
67,布施畑環境センター,651-2101,西区伊川谷町布施畑字丸畑1172-2,,078-974-1501,078-974-9245,34.715605,135.082683,西区,ごみとリサイクル
69,資源リサイクルセンター,650-0000,西区美津が丘1-9,神戸複合産業団地内,078-995-3323,,34.740881,135.087934,西区,ごみとリサイクル
44,リサイクル工房あづま,651-0076,中央区吾妻通4-1-6,コミスタこうべ北棟2階,078-221-3144,078-221-3144,34.698377,135.20453,中央区,ごみとリサイクル
45,リサイクル工房みなとじま,650-0046,中央区港島中町8-3,,078-303-0319,078-303-0319,34.661061,135.210663,中央区,ごみとリサイクル
51,環境局中央事業所,651-0072,中央区脇浜町3-2-30,,078-251-3521,078-251-3359,34.700032,135.211448,中央区,ごみとリサイクル
62,港島クリーンセンター,650-0046,中央区港島中町8-3,,078-302-0740,078-302-7941,34.661061,135.210663,中央区,ごみとリサイクル
54,環境局長田事業所,653-0025,長田区真野町9-24,,078-652-1441,078-652-1443,34.660891,135.152026,長田区,ごみとリサイクル
63,苅藻島クリーンセンター,653-0033,長田区苅藻島町3-12-28,,078-652-3398,078-652-3399,34.647511,135.159276,長田区,ごみとリサイクル
49,環境局東灘事業所,658-0026,東灘区魚崎西町3-5-3,,078-841-0161,078-841-0179,34.711545,135.266672,東灘区,ごみとリサイクル
